Date;airTemp;heaterSetpoint;orp;ph;treatmentChlore;treatmentPh;waterTemp;
2022-07-14 00:00:00;27.067957;28;768;7.4000001;;;29.9
2022-07-14 00:15:00;26.768162;28;768;7.4000001;;;29.822723
2022-07-14 00:30:00;26.468433;28;768;7.4000001;;;29.799999
2022-07-14 00:45:00;26.168743;28;768.54095;7.4000001;;;29.756271
2022-07-14 01:00:00;25.868988;28;770;7.4000001;;;29.700001
2022-07-14 01:15:00;25.569237;28;770.10199;7.4000001;;;29.656412
2022-07-14 01:30:00;25.269466;28;771;7.4000001;;;29.589849
2022-07-14 01:45:00;24.969673;28;771;7.4000001;;;29.5
2022-07-14 02:00:00;24.679882;28;771;7.4000001;;;29.489994
2022-07-14 02:15:00;24.470175;28;771;7.4000001;;;29.433365
2022-07-14 02:30:00;24.170404;28;771;7.4000001;;;29.4
2022-07-14 02:45:00;23.913731;28;771;7.4000001;;;29.366611
2022-07-14 03:00:00;23.670885;28;770.23621;7.4000001;;;29.323612
2022-07-14 03:15:00;23.447365;28;769.23682;7.4000001;;;29.299999
2022-07-14 03:30:00;23.180767;28;769;7.4000001;;;29.299999
2022-07-14 03:45:00;23.014254;28;769;7.4000001;;;29.299999
2022-07-14 04:00:00;22.847675;28;769.8562;7.4000001;;;29.223837
2022-07-14 04:15:00;22.647701;28;771;7.4000001;;;29.200001
2022-07-14 04:30:00;22.5;28;770.66626;7.4000001;;;29.190643
2022-07-14 04:45:00;22.381361;28;770.24017;7.4000001;;;29.1
2022-07-14 05:00:00;22.224058;28;770;7.4000001;;;29.1
2022-07-14 05:15:00;22.157482;28;769.15039;7.4000001;;;29.1
2022-07-14 05:30:00;22.1;28;767.91034;7.4000001;;;29.1
2022-07-14 05:45:00;22.108883;28;766.91132;7.4000001;;;29.1
2022-07-14 06:00:00;22.200001;28;765.91211;7.4000001;;;29.1
2022-07-14 06:15:00;22.284218;28;764.5791;7.4000001;;;29.108761
2022-07-14 06:30:00;22.442057;28;763.57959;7.4000001;;;29.200001
2022-07-14 06:45:00;22.550665;28;762.2464;7.4000001;;;29.200001
2022-07-14 07:00:00;22.825747;28;761.24713;7.4000001;;;29.200001
2022-07-14 07:15:00;23.125572;28;760.24817;7.4000001;;;29.241852
2022-07-14 07:30:00;23.42535;28;759.16479;7.4000001;;;29.299999
2022-07-14 07:45:00;23.733555;28;757.49933;7.4000001;;;29.341721
2022-07-14 08:00:00;24.166838;28;755.49957;7.4000001;;;29.441702
2022-07-14 08:15:00;24.566774;28;750.74957;7.4000001;;;29.5
2022-07-14 08:30:00;24.966616;28;744.50214;7.4000001;11.661373;;29.541637
2022-07-14 08:45:00;25.399494;28;740.50336;7.4000001;20.327297;;29.60817
2022-07-14 09:00:00;25.807281;28;739.4953;7.4000001;22.505342;3.3340158;29.700001
2022-07-14 09:15:00;26.340164;28;741.49323;7.4000001;19.013985;3.3349502;29.741348
2022-07-14 09:30:00;26.806332;28;743.07892;7.4000001;13.405035;;29.799999
2022-07-14 09:45:00;27.272476;28;744;7.4411478;;;29.874506
2022-07-14 10:00:00;27.764486;28;744;7.4922562;;;29.941116
2022-07-14 10:15:00;28.204975;28;744;7.4000001;;;30.00761
2022-07-14 10:30:00;28.70467;28;743.59088;7.4000001;;;30.1
2022-07-14 10:45:00;29.170986;28;742.59149;7.4000001;;;30.17425
2022-07-14 11:00:00;29.622227;28;742.48071;7.4000001;;;30.200001
2022-07-14 11:15:00;29.996021;28;744;7.4000001;;;30.274027
2022-07-14 11:30:00;30.436377;28;743.18823;7.4000001;;;30.340601
2022-07-14 11:45:00;30.821787;28;742.73914;7.4000001;;;30.4
2022-07-14 12:00:00;31.162344;28;743;7.4000001;;;30.473917
2022-07-14 12:15:00;31.521688;28;743.40546;7.4000001;;;30.540562
2022-07-14 12:30:00;31.821493;28;743.92896;7.4000001;;;30.607113
2022-07-14 12:45:00;32.135109;28;742.5965;7.4000001;;;30.700001
2022-07-14 13:00:00;32.620773;28;742;7.4667525;;;30.740238
