date;CE_trait_PH_-5 Arrêt pas de flux chambre analyse;CE_trait_PH_0 Arrêt AUTO;CE_trait_PH_2 En cours pompe active;CE_chauffage_-1 Arrêt Sécurité;CE_chauffage_-2 Arrêt Manuel OFF;CE_chauffage_1 Marche AUTO;CE_NCC_0 Arrêt;CE_NCC_1 Marche ;CE_filtration_-3 Arrêt pause filtration;CE_filtration_0 Arrêt AUTO;CE_filtration_1 Marche AUTO;CE_filtration_3 Marche mode baignade;CE_electrolyseur_-5 Arrêt pas de flux;CE_electrolyseur_0 Arrêt;CE_electrolyseur_1 Marche 100%;CE_pompe_chauff_-1 Arrêt Sécurité;CE_pompe_chauff_0 Arrêt AUTO;CE_pompe_chauff_1 Marche AUTO;waterTemp;airTemp
2022-06-17 15:00:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.710901;37.099998
2022-06-17 15:02:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.710901;37.099998
2022-06-17 15:04:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.710901;37.099998
2022-06-17 15:06:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.710901;37.099998
2022-06-17 15:08:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.710901;37.099998
2022-06-17 15:10:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.710901;37.099998
2022-06-17 15:12:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.710901;37.099998
2022-06-17 15:14:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.799999;37.177574
2022-06-17 15:16:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.799999;37.177574
2022-06-17 15:18:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.799999;37.177574
2022-06-17 15:20:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.799999;37.177574
2022-06-17 15:22:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.799999;37.177574
2022-06-17 15:24:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.799999;37.177574
2022-06-17 15:26:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.799999;37.177574
2022-06-17 15:28:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.799999;37.177574
2022-06-17 15:30:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.810862;37.166664
2022-06-17 15:32:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.810862;37.166664
2022-06-17 15:34:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.810862;37.166664
2022-06-17 15:36:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.810862;37.166664
2022-06-17 15:38:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.810862;37.166664
2022-06-17 15:40:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.810862;37.166664
2022-06-17 15:42:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.810862;37.166664
2022-06-17 15:44:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.9;37.18927
2022-06-17 15:46:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.9;37.18927
2022-06-17 15:48:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.9;37.18927
2022-06-17 15:50:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.9;37.18927
2022-06-17 15:52:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.9;37.18927
2022-06-17 15:54:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.9;37.18927
2022-06-17 15:56:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.9;37.18927
2022-06-17 15:58:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.9;37.18927
2022-06-17 16:00:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.9;37.066601
2022-06-17 16:02:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.9;37.066601
2022-06-17 16:04:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.9;37.066601
2022-06-17 16:06:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.9;37.066601
2022-06-17 16:08:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.9;37.066601
2022-06-17 16:10:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.9;37.066601
2022-06-17 16:12:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.9;37.066601
2022-06-17 16:14:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.9;37.177258
2022-06-17 16:16:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.9;37.177258
2022-06-17 16:18:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.9;37.177258
2022-06-17 16:20:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.9;37.177258
2022-06-17 16:22:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.9;37.177258
2022-06-17 16:24:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.9;37.177258
2022-06-17 16:26:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.9;37.177258
2022-06-17 16:28:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.9;37.177258
2022-06-17 16:30:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.9;37.210499
2022-06-17 16:32:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.9;37.210499
2022-06-17 16:34:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.9;37.210499
2022-06-17 16:36:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.9;37.210499
2022-06-17 16:38:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.9;37.210499
2022-06-17 16:40:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.9;37.210499
2022-06-17 16:42:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.9;37.210499
2022-06-17 16:44:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.9;37.256279
2022-06-17 16:46:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.9;37.256279
2022-06-17 16:48:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.9;37.256279
2022-06-17 16:50:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.9;37.256279
2022-06-17 16:52:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.9;37.256279
2022-06-17 16:54:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.9;37.256279
2022-06-17 16:56:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.9;37.256279
2022-06-17 16:58:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;29.9;37.256279
2022-06-17 17:00:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;29.910299;37.200001
2022-06-17 17:02:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;29.910299;37.200001
2022-06-17 17:04:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;29.910299;37.200001
2022-06-17 17:06:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;29.910299;37.200001
2022-06-17 17:08:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;29.910299;37.200001
2022-06-17 17:10:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;29.910299;37.200001
2022-06-17 17:12:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;29.910299;37.200001
2022-06-17 17:14:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.130798;37.189774
2022-06-17 17:16:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.130798;37.189774
2022-06-17 17:18:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.130798;37.189774
2022-06-17 17:20:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.130798;37.189774
2022-06-17 17:22:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.130798;37.189774
2022-06-17 17:24:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.130798;37.189774
2022-06-17 17:26:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.130798;37.189774
2022-06-17 17:28:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.130798;37.189774
2022-06-17 17:30:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.386936;37.046429
2022-06-17 17:32:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.386936;37.046429
2022-06-17 17:34:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.386936;37.046429
2022-06-17 17:36:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.386936;37.046429
2022-06-17 17:38:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.386936;37.046429
2022-06-17 17:40:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.386936;37.046429
2022-06-17 17:42:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.386936;37.046429
2022-06-17 17:44:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.586807;36.769768
2022-06-17 17:46:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.586807;36.769768
2022-06-17 17:48:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.586807;36.769768
2022-06-17 17:50:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.586807;36.769768
2022-06-17 17:52:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.586807;36.769768
2022-06-17 17:54:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.586807;36.769768
2022-06-17 17:56:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.586807;36.769768
2022-06-17 17:58:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.586807;36.769768
2022-06-17 18:00:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.700001;36.450127
2022-06-17 18:02:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.700001;36.450127
2022-06-17 18:04:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.700001;36.450127
2022-06-17 18:06:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.700001;36.450127
2022-06-17 18:08:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.700001;36.450127
2022-06-17 18:10:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.700001;36.450127
2022-06-17 18:12:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.700001;36.450127
2022-06-17 18:14:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.656794;35.874088
2022-06-17 18:16:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.656794;35.874088
2022-06-17 18:18:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.656794;35.874088
2022-06-17 18:20:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.656794;35.874088
2022-06-17 18:22:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.656794;35.874088
2022-06-17 18:24:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.656794;35.874088
2022-06-17 18:26:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.656794;35.874088
2022-06-17 18:28:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.656794;35.874088
2022-06-17 18:30:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.556854;35.284161
2022-06-17 18:32:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.556854;35.284161
2022-06-17 18:34:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.556854;35.284161
2022-06-17 18:36:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.556854;35.284161
2022-06-17 18:38:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.556854;35.284161
2022-06-17 18:40:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.556854;35.284161
2022-06-17 18:42:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.556854;35.284161
2022-06-17 18:44:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.380386;34.664639
2022-06-17 18:46:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.380386;34.664639
2022-06-17 18:48:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.380386;34.664639
2022-06-17 18:50:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.380386;34.664639
2022-06-17 18:52:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.380386;34.664639
2022-06-17 18:54:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.380386;34.664639
2022-06-17 18:56:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.380386;34.664639
2022-06-17 18:58:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.380386;34.664639
2022-06-17 19:00:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.170599;34.031353
2022-06-17 19:02:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.170599;34.031353
2022-06-17 19:04:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.170599;34.031353
2022-06-17 19:06:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.170599;34.031353
2022-06-17 19:08:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.170599;34.031353
2022-06-17 19:10:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.170599;34.031353
2022-06-17 19:12:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;30.170599;34.031353
2022-06-17 19:14:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;29.937311;33.341236
2022-06-17 19:16:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;29.937311;33.341236
2022-06-17 19:18:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;29.937311;33.341236
2022-06-17 19:20:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;29.937311;33.341236
2022-06-17 19:22:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;29.937311;33.341236
2022-06-17 19:24:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;29.937311;33.341236
2022-06-17 19:26:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;29.937311;33.341236
2022-06-17 19:28:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;29.937311;33.341236
2022-06-17 19:30:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;29.604065;32.645473
2022-06-17 19:32:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;29.604065;32.645473
2022-06-17 19:34:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;29.604065;32.645473
2022-06-17 19:36:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;29.604065;32.645473
2022-06-17 19:38:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;29.604065;32.645473
2022-06-17 19:40:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;29.604065;32.645473
2022-06-17 19:42:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;29.604065;32.645473
2022-06-17 19:44:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;29.271082;31.842129
2022-06-17 19:46:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;29.271082;31.842129
2022-06-17 19:48:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;29.271082;31.842129
2022-06-17 19:50:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;29.271082;31.842129
2022-06-17 19:52:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;29.271082;31.842129
2022-06-17 19:54:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;29.271082;31.842129
2022-06-17 19:56:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;29.271082;31.842129
2022-06-17 19:58:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;29.271082;31.842129
2022-06-17 20:00:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;28.971531;31.124004
2022-06-17 20:02:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;28.971531;31.124004
2022-06-17 20:04:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;28.971531;31.124004
2022-06-17 20:06:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;28.971531;31.124004
2022-06-17 20:08:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;28.971531;31.124004
2022-06-17 20:10:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;28.971531;31.124004
2022-06-17 20:12:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;28.971531;31.124004
2022-06-17 20:14:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;28.595577;30.51009
2022-06-17 20:16:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;28.595577;30.51009
2022-06-17 20:18:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;28.595577;30.51009
2022-06-17 20:20:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;28.595577;30.51009
2022-06-17 20:22:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;28.595577;30.51009
2022-06-17 20:24:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;28.595577;30.51009
2022-06-17 20:26:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;28.595577;30.51009
2022-06-17 20:28:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;28.595577;30.51009
2022-06-17 20:30:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;28.195761;29.810276
2022-06-17 20:32:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;28.195761;29.810276
2022-06-17 20:34:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;28.195761;29.810276
2022-06-17 20:36:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;28.195761;29.810276
2022-06-17 20:38:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;28.195761;29.810276
2022-06-17 20:40:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;28.195761;29.810276
2022-06-17 20:42:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;28.195761;29.810276
2022-06-17 20:44:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;27.796045;29.244061
2022-06-17 20:46:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;27.796045;29.244061
2022-06-17 20:48:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;27.796045;29.244061
2022-06-17 20:50:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;27.796045;29.244061
2022-06-17 20:52:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;27.796045;29.244061
2022-06-17 20:54:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;27.796045;29.244061
2022-06-17 20:56:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;27.796045;29.244061
2022-06-17 20:58:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;27.796045;29.244061
2022-06-17 21:00:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;27.396412;28.687206
2022-06-17 21:02:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;27.396412;28.687206
2022-06-17 21:04:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;27.396412;28.687206
2022-06-17 21:06:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;27.396412;28.687206
2022-06-17 21:08:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;27.396412;28.687206
2022-06-17 21:10:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;27.396412;28.687206
2022-06-17 21:12:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;27.396412;28.687206
2022-06-17 21:14:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;26.996695;28.145029
2022-06-17 21:16:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;26.996695;28.145029
2022-06-17 21:18:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;26.996695;28.145029
2022-06-17 21:20:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;26.996695;28.145029
2022-06-17 21:22:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;26.996695;28.145029
2022-06-17 21:24:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;26.996695;28.145029
2022-06-17 21:26:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;26.996695;28.145029
2022-06-17 21:28:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;26.996695;28.145029
2022-06-17 21:30:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;26.59697;27.621227
2022-06-17 21:32:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;26.59697;27.621227
2022-06-17 21:34:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;26.59697;27.621227
2022-06-17 21:36:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;26.59697;27.621227
2022-06-17 21:38:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;26.59697;27.621227
2022-06-17 21:40:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;26.59697;27.621227
2022-06-17 21:42:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;26.59697;27.621227
2022-06-17 21:44:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;26.197128;27.130447
2022-06-17 21:46:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;26.197128;27.130447
2022-06-17 21:48:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;26.197128;27.130447
2022-06-17 21:50:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;26.197128;27.130447
2022-06-17 21:52:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;26.197128;27.130447
2022-06-17 21:54:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;26.197128;27.130447
2022-06-17 21:56:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;26.197128;27.130447
2022-06-17 21:58:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;26.197128;27.130447
2022-06-17 22:00:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.864178;26.77309
2022-06-17 22:02:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.864178;26.77309
2022-06-17 22:04:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.864178;26.77309
2022-06-17 22:06:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.864178;26.77309
2022-06-17 22:08:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.864178;26.77309
2022-06-17 22:10:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.864178;26.77309
2022-06-17 22:12:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.864178;26.77309
2022-06-17 22:14:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.473341;26.473324
2022-06-17 22:16:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.473341;26.473324
2022-06-17 22:18:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.473341;26.473324
2022-06-17 22:20:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.473341;26.473324
2022-06-17 22:22:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.473341;26.473324
2022-06-17 22:24:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.473341;26.473324
2022-06-17 22:26:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.473341;26.473324
2022-06-17 22:28:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.473341;26.473324
2022-06-17 22:30:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.173641;26.182383
2022-06-17 22:32:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.173641;26.182383
2022-06-17 22:34:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.173641;26.182383
2022-06-17 22:36:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.173641;26.182383
2022-06-17 22:38:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.173641;26.182383
2022-06-17 22:40:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.173641;26.182383
